procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 132273784  50824 4344340    0    0     0     0 26429 41254  3  0 96  0  0
 4  0      0 132273976  50824 4344512    0    0     0     0 27939 42874  4  1 96  0  0
12  0      0 132273728  50832 4344588    0    0     0    28 26752 41891  4  0 96  0  0
 5  0      0 132273680  50832 4344716    0    0     0     0 26501 41492  3  0 96  0  0
 7  0      0 132274288  50840 4344780    0    0     0    32 26268 41227  3  0 96  0  0
 2  0      0 132274928  50840 4344948    0    0     0     0 26500 41203  3  0 96  0  0
 3  0      0 132274312  50840 4345108    0    0     0     0 27946 42878  4  0 96  0  0
 7  0      0 132275200  50840 4345236    0    0     0     0 26311 41278  3  0 96  0  0
 1  0      0 132275312  50840 4345356    0    0     0     0 26289 40848  3  0 96  0  0
 3  0      0 132276432  50840 4345420    0    0     0     0 26222 41116  3  0 96  0  0
 2  0      0 132277488  50840 4345580    0    0     0     0 26205 41317  3  0 96  0  0
 2  0      0 132276752  50848 4345600    0    0     0    40 27471 42480  4  0 96  0  0
 0  0      0 132274944  50848 4345748    0    0     0     0 26624 41616  4  0 96  0  0
 6  0      0 132275952  50848 4345912    0    0     0     0 26512 41524  3  0 96  0  0
 5  0      0 132276784  50848 4345940    0    0     0     0 26348 41763  3  0 96  0  0
 1  0      0 132276200  50848 4346156    0    0     0     0 26251 41206  4  0 96  0  0
 2  0      0 132276376  50848 4346124    0    0     0     0 27680 42685  4  0 96  0  0
 6  0      0 132276960  50848 4346284    0    0     0     0 26561 41300  3  0 96  0  0
 5  0      0 132276344  50848 4346408    0    0     0     8 26875 41540  4  0 96  0  0
 1  0      0 132275840  50848 4346596    0    0     0     0 26941 41735  3  0 96  0  0
 2  0      0 132274848  50848 4346724    0    0     0     0 26626 41222  3  0 96  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 3  0      0 132273040  50856 4346860    0    0     0    40 27746 42898  4  0 96  0  0
 5  0      0 132270016  50856 4346952    0    0     0     0 27030 41739  3  0 96  0  0
 2  0      0 132268944  50856 4347148    0    0     0     0 26791 41876  3  0 96  0  0
 3  0      0 132268976  50856 4347232    0    0     0     0 26296 41738  3  0 96  0  0
 8  0      0 132269280  50856 4347356    0    0     0     0 26140 41176  3  0 96  0  0
