procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 5  0      0 177940448  12676 3824264    0    0     0     0 11150 4237  3  3 95  0  0
 4  0      0 177912272  12680 3824284    0    0     4     0 21639 12685  2  7 90  0  0
 4  0      0 177921968  12688 3824352    0    0     0    64 8914 3395  2  3 95  0  0
 4  0      0 177915936  12688 3824304    0    0     0     0 18676 12997  2  5 93  0  0
 4  0      0 177916064  12688 3824336    0    0     0     0 7828 3324  2  3 95  0  0
54  0      0 177913760  12688 3824336    0    0     0     0 15824 8284  2  8 90  0  0
 4  0      0 177906720  12688 3824340    0    0     0     0 21179 8724  2 10 88  0  0
10  0      0 177905808  12696 3824336    0    0     0    28 12022 6831  2  4 94  0  0
 4  0      0 177901728  12704 3824344    0    0     0    16 15351 10115  2  7 91  0  0
 4  0      0 177902592  12704 3824348    0    0     0     0 32066 14199  2 12 86  0  0
 4  0      0 177901792  12704 3824348    0    0     0     0 26074 14995  2  9 89  0  0
 4  0      0 177901760  12704 3824324    0    0     0     0 22137 13902  2 10 88  0  0
 4  0      0 177899520  12704 3824328    0    0     0     0 23236 8770  3  4 94  0  0
 4  0      0 177894560  12704 3824332    0    0     0     0 15087 8849  3  3 94  0  0
 4  0      0 177890944  12704 3824500    0    0     0     0 15662 5708  3  2 94  0  0
 4  0      0 177864256  12704 3824404    0    0     0     0 8418 2322  3  2 95  0  0
 4  0      0 177658432  12712 3824408    0    0     0    88 13995 6422  3  3 94  0  0
 4  0      0 177464768  12712 3824672    0    0     0     0 9574 2363  3  2 95  0  0
 4  0      0 177261120  12712 3824672    0    0     0     0 19189 9709  3  2 95  0  0
 4  0      0 177065744  12712 3824680    0    0     0     0 25460 3100  3  2 95  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 4  0      0 176969888  12712 3824692    0    0     0     0 17330 11745  3  3 94  0  0
 4  0      0 176974368  12720 3824696    0    0     0    84 21458 15844  3  8 90  0  0
 4  0      0 176966048  12720 3824716    0    0     0     0 26578 15682  2 13 84  0  0
23  0      0 176949680  12720 3824764    0    0     0     0 70902 37671  2 37 60  0  0
10  0      0 176929968  12720 3824804    0    0     0     0 95238 39354  3 43 54  0  0
33  0      0 176900272  12720 3824880    0    0     0     0 71480 38754  3 33 64  0  0
44  1      0 176886816  12720 3825192    0    0     0     0 109115 39803  4 56 40  0  0
45  1      0 176873696  12720 3825480    0    0     0     0 180330 40477  4 49 47  0  0
63  1      0 176859152  12720 3826404    0    0     0     0 120879 40114  3 38 57  1  0
14  0      0 176837536  12728 3834960    0    0     0    60 104705 43158  4 54 42  0  0
21  0      0 176826784  12728 3835168    0    0     0     0 83903 37244  4 22 74  0  0
70  0      0 176815040  12728 3835532    0    0     0     8 115434 35746  4 71 26  0  0
68  0      0 176809440  12728 3836136    0    0     0     0 69009 34406  4 28 68  0  0
17  0      0 176714496  12728 3836188    0    0     0     0 92768 33027  4 48 48  0  0
29  0      0 176493136  12736 3836544    0    0     0    52 123398 35087  4 56 39  0  0
 2  0      0 176432544  12736 3837484    0    0     0     0 23116 13259  1  9 89  0  0
 1  0      0 176432272  12736 3838020    0    0     0     0 6982 7018  0  2 98  0  0
 2  0      0 176432128  12736 3839148    0    0     0     0 9289 9495  0  2 98  0  0
 1  0      0 176486368  12736 3840340    0    0     0     0 6096 5285  0  2 98  0  0
 1  0      0 176488960  12736 3840796    0    0     0     0 1646  364  0  1 99  0  0
 1  0      0 176411200  12736 3848024    0    0     0     0 7099 8986  1  1 98  0  0
procs -----------memory---------- ---swap-- -----io---- -system-- ------cpu-----
 r  b   swpd   free   buff  cache   si   so    bi    bo   in   cs us sy id wa st
 1  0      0 176402368  12744 3849164    0    0     0    32 5153 3238  0  1 98  0  0
 1  0      0 176402240  12744 3849524    0    0     0     0 2608 1106  0  1 99  0  0
 1  0      0 176402128  12744 3850320    0    0     0     0 1499  292  0  1 99  0  0
 1  0      0 176401632  12744 3850364    0    0     0     0 3710 1179  0  1 99  0  0
 1  0      0 176402880  12744 3851148    0    0     0     0 1610  474  0  1 99  0  0
 1  0      0 176401920  12744 3851624    0    0     0     0 1537  549  0  1 99  0  0
